datetime,european_aqi,pm10,pm2_5,temperature_2m,relative_humidity_2m,precipitation,snowfall,cloud_cover,wind_speed_10m,wind_gusts_10m,weather_code,hour,day_of_week,month,smog_risk
2024-04-01 04:00:00,64,63.1,23.9,11.6,78,0.0,0.0,99,9.7,33.1,3,4,0,4,0
2024-04-01 05:00:00,64,65.4,23.1,11.6,79,0.0,0.0,95,10.2,33.5,3,5,0,4,0
2024-04-01 06:00:00,65,69.9,23.4,11.3,80,0.0,0.0,98,11.0,34.2,3,6,0,4,0
2024-04-01 07:00:00,66,76.0,24.3,11.6,79,0.0,0.0,97,12.4,37.8,3,7,0,4,0
2024-04-01 08:00:00,67,92.3,24.5,13.7,73,0.0,0.0,85,11.9,38.9,3,8,0,4,0
2024-04-01 09:00:00,68,112.3,24.2,16.5,64,0.0,0.0,96,11.6,39.2,3,9,0,4,0
2024-04-01 10:00:00,69,119.6,23.8,18.5,50,0.0,0.0,89,14.6,43.9,3,10,0,4,0
2024-04-01 11:00:00,70,100.4,22.4,20.0,46,0.0,0.0,100,17.1,49.3,3,11,0,4,0
2024-04-01 12:00:00,71,93.5,21.7,21.0,42,0.0,0.0,96,19.4,54.0,3,12,0,4,0
2024-04-01 13:00:00,71,93.2,23.2,21.6,40,0.0,0.0,93,19.8,54.4,3,13,0,4,0
2024-04-01 14:00:00,72,96.8,24.1,21.9,39,0.0,0.0,76,19.9,53.6,2,14,0,4,0
2024-04-01 15:00:00,73,112.8,23.3,21.7,38,0.0,0.0,20,20.8,56.5,1,15,0,4,0
2024-04-01 16:00:00,74,116.9,21.9,21.3,38,0.0,0.0,35,21.0,58.3,1,16,0,4,0
2024-04-01 17:00:00,75,116.1,22.3,20.4,41,0.0,0.0,26,17.6,57.2,1,17,0,4,0
2024-04-01 18:00:00,75,116.8,23.1,18.9,42,0.0,0.0,79,18.0,54.7,2,18,0,4,0
2024-04-01 19:00:00,76,105.6,24.3,17.0,45,0.0,0.0,29,13.6,54.7,1,19,0,4,0
2024-04-01 20:00:00,76,95.3,25.7,16.0,49,0.0,0.0,51,12.8,47.5,2,20,0,4,0
2024-04-01 21:00:00,76,84.8,25.8,15.9,51,0.0,0.0,40,15.1,54.0,1,21,0,4,0
2024-04-01 22:00:00,76,71.4,23.5,16.4,51,0.0,0.0,53,24.4,72.7,2,22,0,4,0
2024-04-01 23:00:00,76,49.3,22.0,16.1,56,0.0,0.0,100,22.4,76.0,3,23,0,4,0
2024-04-02 00:00:00,75,26.1,16.7,14.9,66,0.5,0.0,100,21.1,70.6,53,0,1,4,0
2024-04-02 01:00:00,74,21.1,15.4,13.8,82,4.2,0.0,100,11.5,61.6,63,1,1,4,0
2024-04-02 02:00:00,74,11.9,7.7,13.4,82,1.9,0.0,100,9.7,45.7,61,2,1,4,0
2024-04-02 03:00:00,73,8.4,6.2,10.3,81,2.2,0.0,74,14.5,49.3,61,3,1,4,0
2024-04-02 04:00:00,72,5.9,5.1,8.8,86,0.1,0.0,6,6.0,38.9,51,4,1,4,0
2024-04-02 05:00:00,71,7.8,4.3,9.8,77,0.0,0.0,5,0.8,24.5,0,5,1,4,0
2024-04-02 06:00:00,70,8.6,5.7,7.7,83,0.0,0.0,15,4.4,18.0,0,6,1,4,0
2024-04-02 07:00:00,69,8.5,6.9,7.4,88,0.0,0.0,24,3.6,16.6,1,7,1,4,0
2024-04-02 08:00:00,68,8.2,7.3,9.9,82,0.0,0.0,24,6.2,18.0,1,8,1,4,0
2024-04-02 09:00:00,67,6.0,3.3,11.5,72,0.0,0.0,14,7.2,22.0,0,9,1,4,0
2024-04-02 10:00:00,65,6.1,3.1,13.2,62,0.0,0.0,9,8.1,24.8,0,10,1,4,0
2024-04-02 11:00:00,63,5.3,2.8,14.5,54,0.0,0.0,16,11.8,42.5,0,11,1,4,0
2024-04-02 12:00:00,61,4.3,2.8,15.4,47,0.0,0.0,31,16.3,45.4,1,12,1,4,0
2024-04-02 13:00:00,59,4.2,2.8,15.6,46,0.0,0.0,47,17.0,47.2,1,13,1,4,0
2024-04-02 14:00:00,52,4.6,2.9,14.9,50,0.0,0.0,26,14.0,45.7,1,14,1,4,0
2024-04-02 15:00:00,44,4.6,3.0,15.3,46,0.1,0.0,10,12.9,42.1,51,15,1,4,0
2024-04-02 16:00:00,37,5.6,3.3,15.5,42,0.1,0.0,91,18.0,44.6,51,16,1,4,0
2024-04-02 17:00:00,36,6.2,4.1,13.0,56,0.2,0.0,73,15.4,48.2,51,17,1,4,0
2024-04-02 18:00:00,35,8.9,6.9,12.9,56,0.0,0.0,9,6.0,40.0,0,18,1,4,0
2024-04-02 19:00:00,36,12.0,10.6,11.6,62,0.0,0.0,1,6.5,23.4,0,19,1,4,0
2024-04-02 20:00:00,34,18.3,16.6,9.9,71,0.0,0.0,6,5.9,22.0,0,20,1,4,0
2024-04-02 21:00:00,31,22.4,20.1,8.6,79,0.0,0.0,0,6.2,20.9,0,21,1,4,0
2024-04-02 22:00:00,29,24.1,23.4,7.3,86,0.0,0.0,0,7.3,18.7,0,22,1,4,0
2024-04-02 23:00:00,27,20.6,19.3,6.3,88,0.0,0.0,0,7.3,18.4,0,23,1,4,0
2024-04-03 00:00:00,27,15.2,12.9,6.0,87,0.0,0.0,0,6.9,18.7,0,0,2,4,0
2024-04-03 01:00:00,27,11.9,9.5,5.7,87,0.0,0.0,0,6.0,17.3,0,1,2,4,0
2024-04-03 02:00:00,26,11.2,8.6,5.3,87,0.0,0.0,0,6.4,15.8,0,2,2,4,0
2024-04-03 03:00:00,26,11.3,8.5,4.9,88,0.0,0.0,0,5.9,13.0,0,3,2,4,0
2024-04-03 04:00:00,26,10.8,8.7,4.8,86,0.0,0.0,0,6.4,14.4,0,4,2,4,0
2024-04-03 05:00:00,26,10.1,8.7,4.4,87,0.0,0.0,62,6.9,15.5,2,5,2,4,0
2024-04-03 06:00:00,26,12.1,9.1,4.1,88,0.0,0.0,5,6.9,15.8,0,6,2,4,0
2024-04-03 07:00:00,26,14.8,11.6,4.3,89,0.0,0.0,72,7.7,17.3,2,7,2,4,0
2024-04-03 08:00:00,27,15.5,12.2,7.4,82,0.0,0.0,90,6.4,17.3,3,8,2,4,0
2024-04-03 09:00:00,26,15.3,11.9,11.3,68,0.0,0.0,66,1.9,14.4,2,9,2,4,0
2024-04-03 10:00:00,29,10.4,7.9,13.5,54,0.0,0.0,100,1.5,10.4,3,10,2,4,0
2024-04-03 11:00:00,32,8.3,5.8,14.8,49,0.0,0.0,100,5.4,17.3,3,11,2,4,0
2024-04-03 12:00:00,36,7.3,4.1,14.9,47,0.0,0.0,100,6.5,19.4,3,12,2,4,0
2024-04-03 13:00:00,38,7.3,3.8,15.1,46,0.0,0.0,100,6.2,20.5,3,13,2,4,0
2024-04-03 14:00:00,37,6.8,4.2,15.2,46,0.0,0.0,100,3.9,19.1,3,14,2,4,0
2024-04-03 15:00:00,37,6.8,4.1,15.6,48,0.0,0.0,100,7.0,20.5,3,15,2,4,0
2024-04-03 16:00:00,38,7.6,4.7,15.1,49,0.0,0.0,100,7.0,19.4,3,16,2,4,0
2024-04-03 17:00:00,39,8.5,6.3,14.4,53,0.0,0.0,100,4.4,18.0,3,17,2,4,0
2024-04-03 18:00:00,37,11.7,9.2,13.6,62,0.0,0.0,100,2.4,11.9,3,18,2,4,0
2024-04-03 19:00:00,36,19.8,18.6,12.2,72,0.0,0.0,100,4.2,10.1,3,19,2,4,0
2024-04-03 20:00:00,34,33.5,30.7,11.5,71,0.0,0.0,100,4.2,10.8,3,20,2,4,0
2024-04-03 21:00:00,30,34.8,32.4,10.6,75,0.0,0.0,100,2.7,11.2,3,21,2,4,0
2024-04-03 22:00:00,28,36.7,33.8,10.2,73,0.0,0.0,77,2.3,9.0,2,22,2,4,0
2024-04-03 23:00:00,28,36.0,33.8,9.4,76,0.0,0.0,100,3.6,10.1,3,23,2,4,0
2024-04-04 00:00:00,26,29.0,27.0,9.0,78,0.0,0.0,100,5.0,12.6,3,0,3,4,0
2024-04-04 01:00:00,26,21.1,19.3,8.8,78,0.0,0.0,100,5.1,13.0,3,1,3,4,0
2024-04-04 02:00:00,27,14.7,12.9,8.4,79,0.0,0.0,99,5.4,13.0,3,2,3,4,0
2024-04-04 03:00:00,27,13.1,11.8,9.2,75,0.0,0.0,98,6.0,14.8,3,3,3,4,0
2024-04-04 04:00:00,28,10.9,9.1,8.3,78,0.0,0.0,4,4.9,14.0,0,4,3,4,0
2024-04-04 05:00:00,28,10.5,8.7,7.4,79,0.0,0.0,23,4.1,11.9,1,5,3,4,0
2024-04-04 06:00:00,28,11.6,9.5,7.0,79,0.0,0.0,27,3.8,10.1,1,6,3,4,0
2024-04-04 07:00:00,28,12.1,9.5,6.8,81,0.0,0.0,89,5.6,11.2,3,7,3,4,0
2024-04-04 08:00:00,28,13.5,12.1,9.4,76,0.0,0.0,3,6.4,14.0,0,8,3,4,0
2024-04-04 09:00:00,28,10.4,8.9,12.8,59,0.0,0.0,56,1.4,12.6,2,9,3,4,0
2024-04-04 10:00:00,32,10.3,7.7,14.4,54,0.0,0.0,69,2.3,11.9,2,10,3,4,0
2024-04-04 11:00:00,33,8.6,5.8,15.7,52,0.0,0.0,3,6.1,23.4,0,11,3,4,0
2024-04-04 12:00:00,38,7.5,5.3,16.7,48,0.0,0.0,13,8.4,24.5,0,12,3,4,0
2024-04-04 13:00:00,40,7.4,4.9,17.1,47,0.1,0.0,16,9.2,27.4,51,13,3,4,0
2024-04-04 14:00:00,40,6.6,5.0,17.6,47,0.0,0.0,1,8.2,27.0,0,14,3,4,0
2024-04-04 15:00:00,38,6.7,5.1,17.9,44,0.0,0.0,3,8.1,24.8,0,15,3,4,0
2024-04-04 16:00:00,38,6.8,5.0,18.2,43,0.0,0.0,6,6.3,23.0,0,16,3,4,0
2024-04-04 17:00:00,36,7.4,6.0,17.9,44,0.0,0.0,7,8.8,21.6,0,17,3,4,0
2024-04-04 18:00:00,35,11.6,9.2,17.0,54,0.0,0.0,11,4.2,21.6,0,18,3,4,0
2024-04-04 19:00:00,32,21.7,20.3,14.7,68,0.0,0.0,10,3.9,10.4,0,19,3,4,0
2024-04-04 20:00:00,30,31.8,30.0,12.6,69,0.0,0.0,4,6.2,15.5,0,20,3,4,0
2024-04-04 21:00:00,28,40.1,38.1,11.3,74,0.0,0.0,97,4.8,14.8,3,21,3,4,0
2024-04-04 22:00:00,28,41.3,40.0,10.1,80,0.0,0.0,99,5.7,14.4,3,22,3,4,1
2024-04-04 23:00:00,29,29.2,27.2,9.4,84,0.0,0.0,100,5.4,14.8,3,23,3,4,0
2024-04-05 00:00:00,28,22.1,20.6,9.0,87,0.0,0.0,99,7.1,16.9,3,0,4,4,0
2024-04-05 01:00:00,28,17.2,15.7,8.4,90,0.0,0.0,7,6.6,17.3,0,1,4,4,0
2024-04-05 02:00:00,27,15.7,13.7,7.7,90,0.0,0.0,0,5.9,15.5,0,2,4,4,0
2024-04-05 03:00:00,27,15.0,13.2,7.7,89,0.0,0.0,59,5.1,13.7,2,3,4,4,0
2024-04-05 04:00:00,28,13.9,12.3,7.5,88,0.0,0.0,94,4.3,11.9,3,4,4,4,0
2024-04-05 05:00:00,28,14.9,12.9,6.7,90,0.0,0.0,74,5.1,12.2,2,5,4,4,0
2024-04-05 06:00:00,28,15.6,13.4,5.8,91,0.0,0.0,32,5.1,13.3,1,6,4,4,0
2024-04-05 07:00:00,28,16.6,14.4,6.0,90,0.0,0.0,0,4.1,13.3,0,7,4,4,0
2024-04-05 08:00:00,29,17.3,15.1,10.0,84,0.0,0.0,1,3.7,11.9,0,8,4,4,0
2024-04-05 09:00:00,29,15.5,12.3,13.0,68,0.0,0.0,33,2.3,9.7,1,9,4,4,0
2024-04-05 10:00:00,34,11.4,8.6,15.0,61,0.0,0.0,59,2.6,11.9,2,10,4,4,0
2024-04-05 11:00:00,36,8.2,7.0,16.6,53,0.0,0.0,85,4.2,15.8,3,11,4,4,0
2024-04-05 12:00:00,38,7.9,5.7,17.8,48,0.0,0.0,89,4.3,16.2,3,12,4,4,0
2024-04-05 13:00:00,38,8.8,5.5,18.9,46,0.0,0.0,67,5.4,17.6,2,13,4,4,0
2024-04-05 14:00:00,38,9.2,5.9,19.7,44,0.0,0.0,63,5.8,18.7,2,14,4,4,0
2024-04-05 15:00:00,39,9.3,5.7,20.1,45,0.0,0.0,100,8.4,23.8,3,15,4,4,0
2024-04-05 16:00:00,39,8.3,6.0,19.9,42,0.0,0.0,100,7.8,23.8,3,16,4,4,0
2024-04-05 17:00:00,38,9.3,7.6,20.0,39,0.0,0.0,100,5.9,20.5,3,17,4,4,0
2024-04-05 18:00:00,36,16.6,13.1,19.3,53,0.0,0.0,81,3.3,15.1,3,18,4,4,0
2024-04-05 19:00:00,35,27.7,26.0,19.3,41,0.0,0.0,4,2.7,10.1,0,19,4,4,0
2024-04-05 20:00:00,31,43.7,41.3,14.1,64,0.0,0.0,0,5.2,11.5,0,20,4,4,0
2024-04-05 21:00:00,32,40.4,39.1,12.8,70,0.0,0.0,73,5.0,13.3,2,21,4,4,0
2024-04-05 22:00:00,32,33.1,31.2,11.5,78,0.0,0.0,83,5.4,14.4,3,22,4,4,0
2024-04-05 23:00:00,31,32.2,30.0,10.5,83,0.0,0.0,12,4.9,14.8,0,23,4,4,0
2024-04-06 00:00:00,31,26.6,24.6,9.5,85,0.0,0.0,99,5.6,14.8,3,0,5,4,0
2024-04-06 01:00:00,32,22.1,19.0,8.3,89,0.0,0.0,99,5.4,14.8,3,1,5,4,0
2024-04-06 02:00:00,32,20.5,16.8,7.6,91,0.0,0.0,84,5.1,14.0,3,2,5,4,0
2024-04-06 03:00:00,32,17.7,15.0,7.4,91,0.0,0.0,90,4.6,14.8,3,3,5,4,0
2024-04-06 04:00:00,32,15.2,13.3,7.1,91,0.0,0.0,100,4.1,13.0,3,4,5,4,0
2024-04-06 05:00:00,32,14.8,13.0,7.0,90,0.0,0.0,83,4.3,12.6,3,5,5,4,0
2024-04-06 06:00:00,32,16.7,15.0,6.7,90,0.0,0.0,100,4.6,13.3,3,6,5,4,0
2024-04-06 07:00:00,33,18.5,16.6,7.2,88,0.0,0.0,94,4.3,13.0,3,7,5,4,0
2024-04-06 08:00:00,33,19.1,17.2,11.2,83,0.0,0.0,89,2.1,12.2,3,8,5,4,0
2024-04-06 09:00:00,33,17.8,12.7,15.0,64,0.0,0.0,95,2.9,10.4,3,9,5,4,0
2024-04-06 10:00:00,33,13.4,11.0,17.0,60,0.0,0.0,91,3.2,13.0,3,10,5,4,0
2024-04-06 11:00:00,33,12.0,8.9,18.9,53,0.0,0.0,92,3.6,14.4,3,11,5,4,0
2024-04-06 12:00:00,38,9.7,8.2,20.4,49,0.0,0.0,99,5.1,17.3,3,12,5,4,0
2024-04-06 13:00:00,38,8.5,7.3,21.3,47,0.0,0.0,99,4.8,18.7,3,13,5,4,0
2024-04-06 14:00:00,37,9.0,6.4,22.3,43,0.0,0.0,100,5.2,17.3,3,14,5,4,0
2024-04-06 15:00:00,37,8.1,6.1,22.8,40,0.0,0.0,100,7.6,22.0,3,15,5,4,0
2024-04-06 16:00:00,37,8.1,6.6,22.9,37,0.0,0.0,89,5.0,21.6,3,16,5,4,0
2024-04-06 17:00:00,36,9.4,7.8,22.7,38,0.0,0.0,90,2.9,15.5,3,17,5,4,0
2024-04-06 18:00:00,36,13.0,11.5,22.0,44,0.0,0.0,98,1.5,10.4,3,18,5,4,0
2024-04-06 19:00:00,34,25.9,23.8,19.3,54,0.0,0.0,97,3.9,8.6,3,19,5,4,0
2024-04-06 20:00:00,34,42.8,39.7,17.3,55,0.0,0.0,29,3.9,9.0,1,20,5,4,0
2024-04-06 21:00:00,33,44.9,41.8,15.2,63,0.0,0.0,100,1.5,7.9,3,21,5,4,0
2024-04-06 22:00:00,34,42.2,40.5,14.0,67,0.0,0.0,100,3.6,7.2,3,22,5,4,0
2024-04-06 23:00:00,34,42.4,39.8,13.3,68,0.0,0.0,100,6.1,9.0,3,23,5,4,0
2024-04-07 00:00:00,35,36.7,34.5,13.4,66,0.0,0.0,96,5.4,10.4,3,0,6,4,0
2024-04-07 01:00:00,36,31.5,29.6,12.9,68,0.0,0.0,91,5.7,10.8,3,1,6,4,0
2024-04-07 02:00:00,37,25.9,23.6,12.0,71,0.0,0.0,97,5.3,10.8,3,2,6,4,0
2024-04-07 03:00:00,37,26.4,23.9,11.2,75,0.0,0.0,78,4.7,9.4,2,3,6,4,0
2024-04-07 04:00:00,38,27.6,25.1,11.1,75,0.0,0.0,43,4.8,9.7,1,4,6,4,0
2024-04-07 05:00:00,39,28.0,25.9,10.6,78,0.0,0.0,86,4.4,10.1,3,5,6,4,0
2024-04-07 06:00:00,41,26.5,24.3,10.1,80,0.0,0.0,65,4.1,9.4,2,6,6,4,0
2024-04-07 07:00:00,42,27.3,25.6,11.1,79,0.0,0.0,100,3.1,8.6,3,7,6,4,0
2024-04-07 08:00:00,44,26.5,24.8,13.9,75,0.0,0.0,28,3.6,8.6,1,8,6,4,0
2024-04-07 09:00:00,45,19.3,18.0,17.1,65,0.0,0.0,0,2.2,9.7,0,9,6,4,0
2024-04-07 10:00:00,46,15.0,13.2,19.3,61,0.0,0.0,0,3.6,13.7,0,10,6,4,0
2024-04-07 11:00:00,46,11.2,8.2,21.0,57,0.0,0.0,2,5.2,17.6,0,11,6,4,0
2024-04-07 12:00:00,46,9.1,6.9,22.4,53,0.0,0.0,56,5.9,19.1,2,12,6,4,0
2024-04-07 13:00:00,46,7.0,4.9,23.8,47,0.0,0.0,61,7.6,23.0,2,13,6,4,0
2024-04-07 14:00:00,45,6.2,4.9,24.5,41,0.0,0.0,21,10.5,28.4,1,14,6,4,0
2024-04-07 15:00:00,45,7.0,5.5,25.2,37,0.0,0.0,99,10.6,28.4,3,15,6,4,0
2024-04-07 16:00:00,45,7.4,5.7,24.5,40,0.0,0.0,96,11.8,30.2,3,16,6,4,0
2024-04-07 17:00:00,45,7.2,6.2,23.6,45,0.0,0.0,8,9.8,30.2,0,17,6,4,0
2024-04-07 18:00:00,45,9.6,8.6,22.1,55,0.0,0.0,2,5.7,25.2,0,18,6,4,0
2024-04-07 19:00:00,44,16.9,14.9,18.8,71,0.0,0.0,0,6.7,16.9,0,19,6,4,0
2024-04-07 20:00:00,43,22.4,20.5,16.4,73,0.0,0.0,0,4.7,16.6,0,20,6,4,0
2024-04-07 21:00:00,40,23.9,21.5,14.9,76,0.0,0.0,0,3.9,13.7,0,21,6,4,0
2024-04-07 22:00:00,38,21.9,19.8,13.4,83,0.0,0.0,0,5.7,16.2,0,22,6,4,0
2024-04-07 23:00:00,36,18.9,17.7,12.3,87,0.0,0.0,0,6.6,17.3,0,23,6,4,0
2024-04-08 00:00:00,34,15.7,12.7,11.5,89,0.0,0.0,21,6.4,17.3,1,0,0,4,0
2024-04-08 01:00:00,33,12.7,11.2,10.9,90,0.0,0.0,26,7.4,19.4,1,1,0,4,0
2024-04-08 02:00:00,31,13.6,12.1,10.7,89,0.0,0.0,9,8.4,22.0,0,2,0,4,0
2024-04-08 03:00:00,30,13.3,11.8,10.5,89,0.0,0.0,77,7.9,21.2,2,3,0,4,0
2024-04-08 04:00:00,29,13.0,11.4,10.3,88,0.0,0.0,9,8.4,22.0,0,4,0,4,0
2024-04-08 05:00:00,28,12.6,11.4,10.1,87,0.0,0.0,19,8.7,23.0,0,5,0,4,0
2024-04-08 06:00:00,27,13.4,11.2,9.8,86,0.0,0.0,38,8.2,23.0,1,6,0,4,0
2024-04-08 07:00:00,26,13.3,12.2,10.3,85,0.0,0.0,62,9.2,23.0,2,7,0,4,0
2024-04-08 08:00:00,25,12.9,10.6,13.9,76,0.0,0.0,60,9.6,24.1,2,8,0,4,0
2024-04-08 09:00:00,30,10.5,7.8,17.7,65,0.0,0.0,71,6.8,23.0,2,9,0,4,0
2024-04-08 10:00:00,36,9.8,5.9,20.4,49,0.0,0.0,79,4.8,18.7,2,10,0,4,0
2024-04-08 11:00:00,38,9.5,5.1,22.2,41,0.0,0.0,84,1.3,15.5,3,11,0,4,0
2024-04-08 12:00:00,40,9.2,5.4,23.4,40,0.0,0.0,65,4.5,15.5,2,12,0,4,0
2024-04-08 13:00:00,39,9.1,7.8,24.3,42,0.0,0.0,91,5.9,19.4,3,13,0,4,0
2024-04-08 14:00:00,38,8.7,7.9,25.0,38,0.0,0.0,92,6.1,19.4,3,14,0,4,0
2024-04-08 15:00:00,38,8.7,7.3,25.5,33,0.0,0.0,77,6.1,18.7,2,15,0,4,0
2024-04-08 16:00:00,37,9.2,7.2,25.4,31,0.0,0.0,33,6.4,18.4,1,16,0,4,0
2024-04-08 17:00:00,36,10.0,7.9,25.0,33,0.0,0.0,91,5.4,17.6,3,17,0,4,0
2024-04-08 18:00:00,35,13.3,11.8,23.8,55,0.0,0.0,100,1.5,13.7,3,18,0,4,0
2024-04-08 19:00:00,33,26.2,24.7,21.0,59,0.0,0.0,100,6.3,10.8,3,19,0,4,0
2024-04-08 20:00:00,28,36.5,33.9,21.1,48,0.0,0.0,99,5.0,14.4,3,20,0,4,0
2024-04-08 21:00:00,26,41.6,39.4,16.7,69,0.0,0.0,80,3.8,10.4,3,21,0,4,0
2024-04-08 22:00:00,26,40.4,38.4,15.4,74,0.0,0.0,59,6.2,15.8,2,22,0,4,0
2024-04-08 23:00:00,28,32.0,30.3,13.9,81,0.0,0.0,2,6.7,16.9,0,23,0,4,0
2024-04-09 00:00:00,29,23.8,21.2,13.2,84,0.0,0.0,5,6.4,16.6,0,0,1,4,0
2024-04-09 01:00:00,29,18.1,15.8,12.7,85,0.0,0.0,71,6.9,17.6,2,1,1,4,0
2024-04-09 02:00:00,30,14.9,11.2,12.2,86,0.0,0.0,53,7.6,18.7,2,2,1,4,0
2024-04-09 03:00:00,30,12.8,10.0,11.9,87,0.0,0.0,94,6.6,18.4,3,3,1,4,0
2024-04-09 04:00:00,30,11.7,9.7,11.4,86,0.0,0.0,14,6.4,16.2,0,4,1,4,0
2024-04-09 05:00:00,30,11.4,9.5,11.0,86,0.0,0.0,49,6.9,16.9,1,5,1,4,0
2024-04-09 06:00:00,29,11.6,9.8,10.7,85,0.0,0.0,92,6.9,17.3,3,6,1,4,0
2024-04-09 07:00:00,29,12.3,9.8,11.2,83,0.0,0.0,41,7.4,17.6,1,7,1,4,0
2024-04-09 08:00:00,29,13.0,10.8,14.8,75,0.0,0.0,14,6.6,17.6,0,8,1,4,0
2024-04-09 09:00:00,32,10.2,7.5,18.4,62,0.0,0.0,86,2.3,14.8,3,9,1,4,0
2024-04-09 10:00:00,35,9.4,5.6,20.8,51,0.0,0.0,100,0.7,9.4,3,10,1,4,0
2024-04-09 11:00:00,36,8.9,6.3,22.6,43,0.0,0.0,98,1.9,11.5,3,11,1,4,0
2024-04-09 12:00:00,37,8.6,6.4,23.9,38,0.0,0.0,100,4.1,15.5,3,12,1,4,0
2024-04-09 13:00:00,37,8.6,5.9,24.9,35,0.0,0.0,100,4.0,16.6,3,13,1,4,0
2024-04-09 14:00:00,38,8.1,5.6,25.5,33,0.0,0.0,100,3.3,15.5,3,14,1,4,0
2024-04-09 15:00:00,37,7.8,5.6,25.6,30,0.0,0.0,100,6.8,19.8,3,15,1,4,0
2024-04-09 16:00:00,37,7.8,5.5,25.4,30,0.0,0.0,100,7.0,19.8,3,16,1,4,0
2024-04-09 17:00:00,37,8.1,6.9,24.7,32,0.0,0.0,100,8.1,20.5,3,17,1,4,0
2024-04-09 18:00:00,36,11.9,9.7,22.9,44,0.0,0.0,100,5.6,20.9,3,18,1,4,0
2024-04-09 19:00:00,34,18.9,17.8,19.5,59,0.0,0.0,98,5.1,15.8,3,19,1,4,0
2024-04-09 20:00:00,31,29.1,26.7,16.9,65,0.0,0.0,100,5.2,14.4,3,20,1,4,0
2024-04-09 21:00:00,30,37.5,33.1,14.8,71,0.0,0.0,98,5.8,15.1,3,21,1,4,0
2024-04-09 22:00:00,28,34.4,30.5,12.9,78,0.0,0.0,95,8.0,19.1,3,22,1,4,0
2024-04-09 23:00:00,28,28.5,26.7,11.5,82,0.0,0.0,97,8.1,20.5,3,23,1,4,0
2024-04-10 00:00:00,28,18.4,17.5,10.7,82,0.0,0.0,97,8.4,20.5,3,0,2,4,0
2024-04-10 01:00:00,29,15.2,13.9,10.3,79,0.0,0.0,100,7.9,20.5,3,1,2,4,0
2024-04-10 02:00:00,28,14.2,10.4,10.0,75,0.0,0.0,100,7.7,19.4,3,2,2,4,0
2024-04-10 03:00:00,29,11.9,8.3,9.7,74,0.0,0.0,100,7.7,19.1,3,3,2,4,0
2024-04-10 04:00:00,30,10.9,7.7,9.4,71,0.0,0.0,100,7.7,19.1,3,4,2,4,0
2024-04-10 05:00:00,30,10.6,7.6,9.3,69,0.0,0.0,100,7.4,18.4,3,5,2,4,0
2024-04-10 06:00:00,29,11.4,7.9,9.1,68,0.0,0.0,100,6.1,18.4,3,6,2,4,0
2024-04-10 07:00:00,28,12.3,9.6,9.7,68,0.0,0.0,100,5.6,15.8,3,7,2,4,0
2024-04-10 08:00:00,26,12.6,11.8,12.9,68,0.0,0.0,100,4.8,14.4,3,8,2,4,0
2024-04-10 09:00:00,35,14.5,12.7,16.8,48,0.0,0.0,100,0.4,11.9,3,9,2,4,0
2024-04-10 10:00:00,36,12.5,10.6,19.0,40,0.0,0.0,100,2.9,11.5,3,10,2,4,0
2024-04-10 11:00:00,31,11.3,9.9,20.8,37,0.0,0.0,100,3.6,14.0,3,11,2,4,0
2024-04-10 12:00:00,36,9.3,8.3,22.3,39,0.0,0.0,100,4.0,15.5,3,12,2,4,0
2024-04-10 13:00:00,34,9.3,8.1,24.0,38,0.0,0.0,100,4.1,16.9,3,13,2,4,0
2024-04-10 14:00:00,34,9.5,8.1,24.8,35,0.0,0.0,100,8.3,22.7,3,14,2,4,0
2024-04-10 15:00:00,33,10.5,8.3,24.8,37,0.0,0.0,100,4.5,18.0,3,15,2,4,0
2024-04-10 16:00:00,36,14.0,10.0,23.3,41,0.1,0.0,100,9.8,24.5,51,16,2,4,0
2024-04-10 17:00:00,33,15.9,13.5,19.9,64,0.0,0.0,100,15.1,36.4,3,17,2,4,0
2024-04-10 18:00:00,32,17.6,13.4,18.6,66,0.0,0.0,100,11.3,35.6,3,18,2,4,0
2024-04-10 19:00:00,32,21.6,14.5,17.3,70,0.0,0.0,100,6.1,28.4,3,19,2,4,0
2024-04-10 20:00:00,31,21.5,19.0,16.1,77,0.0,0.0,100,4.2,16.9,3,20,2,4,0
2024-04-10 21:00:00,28,24.8,23.2,15.7,77,0.0,0.0,100,5.1,13.7,3,21,2,4,0
2024-04-10 22:00:00,28,25.2,19.5,14.7,79,0.0,0.0,100,6.1,16.6,3,22,2,4,0
2024-04-10 23:00:00,30,18.0,16.9,13.6,82,0.0,0.0,100,6.3,15.5,3,23,2,4,0
2024-04-11 00:00:00,29,15.0,13.6,13.0,82,0.0,0.0,100,6.0,15.8,3,0,3,4,0
2024-04-11 01:00:00,28,14.2,12.1,12.4,84,0.0,0.0,100,6.3,14.8,3,1,3,4,0
2024-04-11 02:00:00,28,14.1,12.9,11.8,86,0.0,0.0,100,6.4,15.1,3,2,3,4,0
2024-04-11 03:00:00,28,14.6,13.6,12.1,86,0.0,0.0,100,6.5,15.5,3,3,3,4,0
2024-04-11 04:00:00,26,14.3,13.7,11.6,87,0.0,0.0,100,5.9,15.5,3,4,3,4,0
2024-04-11 05:00:00,25,14.5,13.5,11.4,86,0.0,0.0,100,5.4,14.4,3,5,3,4,0
2024-04-11 06:00:00,25,16.4,14.0,11.0,87,0.0,0.0,100,5.6,14.0,3,6,3,4,0
